Artist Name,Track Name,Danceability,Energy,Loudness,Mode,Speechiness,Acousticness,Liveness,Valence,Tempo,Duration,Time Signature
Patti Smith,People Have the Power,0.622,0.737,-9.296,1,0.0289,0.0349,0.318,7.42e-06,130.255,310400.0,4
Sacred Reich,Surf Nicaragua,0.318,0.963,-4.878,1,0.176,0.000182,0.344,3.58e-06,102.225,280400.0,4
LCD Soundsystem,Drunk Girls,0.562,0.961,-7.338,1,0.0617,0.00486,0.149,9.6e-06,125.036,450547.0,4
Led Zeppelin,The Rover - 1993 Remaster,0.367,0.752,-8.134,0,0.0317,0.0133,0.0658,4.0100000000000006e-06,205.47,336907.0,4
Olivia Rodrigo,good 4 u,0.556,0.661,-5.052,0,0.204,0.3,0.101,6.68e-06,168.56,2.96913333,4
Monster Magnet,Space Lord,0.636,0.743,-7.112,1,0.0354,0.000231,0.123,3.56e-06,95.821,355933.0,4
The Stone Foxes,I Know Who You Are,0.492,0.664,-8.116,1,0.0679,0.00584,0.101,3.5e-06,154.919,191904.0,4
False Advertising,You Said,0.435,0.833,-7.53,1,0.0375,1.48e-05,0.278,5.510000000000001e-06,170.836,222120.0,4
The Maccabees,Marks To Prove It,0.18,0.916,-6.788,1,0.0923,0.000975,0.0945,1.86e-06,85.614,254547.0,4
Buddy Holly,Rave On,0.566,0.711,-6.536,1,0.0335,0.611,0.417,9.61e-06,159.629,1.83266667,4
Foals,My Number,0.639,0.715,-8.954,0,0.0392,0.0243,0.619,8.13e-06,128.072,238853.0,4
The Record Company,Off The Ground,0.543,0.696,-4.572,1,0.0426,0.601,0.384,8.49e-06,92.15,253747.0,4
Jj Thames,Only Fool Was Me,0.562,0.466,-8.879,1,0.0333,0.441,0.337,2.57e-06,144.105,268453.0,3
James Smith,Say You'll Stay - Acoustic,0.534,0.258,-8.007,0,0.0313,0.944,0.171,5.12e-06,88.771,211452.0,4
A Tribe Called Quest,Scenario,0.795,0.6,-14.004,1,0.341,0.112,0.111,6.33e-06,101.78,250133.0,4
Westlife,Bop Bop Baby,0.68,0.895,-4.515,1,0.0306,0.0144,0.229,6.5900000000000004e-06,118.023,4.365116667,4
The Black Keys,Eagle Birds,0.512,0.78,-4.946,0,0.0409,0.0471,0.0856,6.09e-06,93.998,160543.0,4
The Presidents Of The United States Of America,Lump,0.499,0.873,-3.902,1,0.0386,0.00468,0.165,8.64e-06,142.726,134200.0,4
pg.lost,Eraser,0.242,0.87,-6.416,1,0.049,5.21e-06,0.37,1.92e-06,127.01,510240.0,4
FANGZ,Who Are We Now,0.386,0.971,-2.766,1,0.094,5.69e-06,0.555,3.2e-06,174.898,142882.0,4
The Monks,Complication,0.476,0.731,-7.658,1,0.148,0.484,0.129,6.13e-06,126.8,142613.0,4
CeeFineAss,Payback,0.643,0.49,-11.009,1,0.417,0.00841,0.123,7.26e-06,97.536,92682.0,4
Trudy Lynn,One Monkey Don't Stop No Show,0.736,0.709,-5.687,1,0.121,0.671,0.0849,8.32e-06,118.888,194933.0,4
Patti Smith,Because the Night,0.466,0.763,-7.748,0,0.0391,0.0542,0.119,4.73e-06,123.539,204800.0,4
The Vines,Outtathaway,0.505,0.948,-4.724,1,0.0659,0.00018,0.128,5.94e-06,133.561,182907.0,4
shame,One Rizla,0.425,0.889,-4.53,0,0.0419,0.000116,0.0812,5.829999999999999e-06,131.949,214578.0,4
Blondie,Dreaming - Remastered,0.343,0.901,-5.373,1,0.0419,0.00244,0.0801,7.98e-06,161.69,188427.0,4
Anni Piper,Love's Truly Blind,0.639,0.422,-9.385,1,0.0263,0.272,0.124,3.21e-06,105.015,207640.0,3
The Damnnation,Parasite,0.614,0.929,-5.087,1,0.0337,0.000378,0.168,1.98e-06,109.983,221240.0,4
Incubus,Megalomaniac,0.532,0.943,-4.549,0,0.0512,0.0056,0.317,3.71e-06,140.042,294800.0,4
Michael Schenker Group,In Search of the Peace of Mind,0.147,0.883,-5.926,1,0.0544,0.0885,0.123,3.68e-06,179.893,387047.0,4
The Fall of Troy,Knife Fight at the Mormon Church,0.485,0.97,-7.014,0,0.0609,4.07e-06,0.28,5.7199999999999994e-06,101.99,254678.0,4
Simon & Garfunkel,Homeward Bound,0.485,0.38,-11.773,1,0.034,0.829,0.103,5.31e-06,92.933,2.49355,4
Malady,Famous Last Words,0.556,0.865,-5.694,0,0.0346,0.000337,0.441,4.129999999999999e-06,123.997,210333.0,4
Boundaries,Is Survived By,0.511,0.937,-5.06,1,0.0755,1.7e-05,0.32,1.97e-06,95.069,178947.0,4
Joe Turner,Too Much,0.632,0.601,-7.742,0,0.0354,0.448,0.125,2.4e-06,117.01,236480.0,4
Alcest,Autre temps,0.24,0.548,-8.378,0,0.0325,0.00607,0.0941,1.28e-06,127.337,350320.0,4
Neck Deep,When You Know,0.546,0.782,-4.801,1,0.0371,0.00155,0.0528,4.4e-06,108.049,189102.0,4
"Topic, Bebe Rexha",Chain My Heart,0.663,0.849,-4.462,0,0.0334,0.0791,0.192,7.2199999999999995e-06,123.992,2.448,4
Umphrey's McGee,"In the Kitchen, Pt. 1 (Live)",0.565,0.771,-11.088,0,0.0365,0.858,0.397,4.42e-06,111.501,596885.0,4
PVRIS,Thank You (feat. RAYE),0.498,0.748,-5.766,0,0.256,0.145,0.0582,3.58e-06,99.832,211418.0,4
Jamie Berry,This Is For Everyone - Original Mix,0.674,0.65,-6.124,1,0.0398,0.182,0.27,8.18e-06,115.999,229655.0,4
Yeah Yeah Yeahs,Maps,0.502,0.941,-5.194,1,0.0716,0.000346,0.553,1.24e-06,119.783,219987.0,4
TheColorGrey,Out Of My Hands (feat. Oddisee),0.553,0.611,-8.233,0,0.266,0.31,0.0745,6.31e-06,79.803,216453.0,4
Frank Zappa,Watermelon In Easter Hay,0.486,0.433,-13.21,1,0.0439,0.192,0.124,2.9499999999999997e-06,110.936,547960.0,4
Dan Owen,Made to Love You,0.361,0.153,-10.296,1,0.0332,0.879,0.0918,1.28e-06,80.794,3.46445,4
Britney Spears,Private Show,0.753,0.456,-5.892,1,0.0416,0.22,0.449,5.2500000000000006e-06,112.521,3.92155,3
Pinkshinyultrablast,Dance AM,0.556,0.607,-8.302,1,0.0456,0.000542,0.0781,2.8299999999999996e-06,89.957,272498.0,4
King King,Wait On Time - Live,0.561,0.804,-8.4,1,0.0607,0.0385,0.706,5.88e-06,118.076,386853.0,4
Bahamas,Trick To Happy,0.755,0.289,-9.658,1,0.0614,0.535,0.109,6.46e-06,177.98,204453.0,4
RUMINA,Stained Blue,0.566,0.35,-10.564,0,0.0333,0.811,0.0907,4.89e-07,125.114,194165.0,4
Amyl and The Sniffers,Some Mutts (Can't Be Muzzled),0.337,0.95,-2.218,0,0.0751,0.000943,0.104,4.7399999999999995e-06,86.179,159566.0,4
Doe Boy,Tweakin (feat. Future),0.839,0.497,-6.088,0,0.311,0.0966,0.094,4.27e-06,76.029,183144.0,4
Designed Intervention,Strangers Who Know Every Secret,0.716,0.696,-5.289,1,0.0262,0.0738,0.08,5.500000000000001e-06,110.019,156614.0,4
IRONTOM,Big Shot,0.504,0.938,-2.696,0,0.0583,0.00743,0.0741,6.12e-06,145.91,220527.0,4
The Black Keys,Your Touch,0.532,0.768,-8.698,0,0.0551,0.8,0.377,6.979999999999999e-06,116.026,162587.0,4
Powerman 5000,Free,0.509,0.928,-2.557,0,0.0508,1.47e-05,0.131,4.9e-06,132.274,222813.0,4
Biig Piig,American Beauty,0.643,0.622,-10.569,0,0.0304,0.345,0.156,8.33e-06,120.202,172067.0,4
Wardruna,Helvegen,0.234,0.51,-13.398,0,0.0498,0.657,0.545,1.91e-06,100.67,431867.0,4
Phosphorescent,Ride On / Right On,0.539,0.582,-7.414,1,0.0328,0.00818,0.15,2.45e-06,95.07,224907.0,4
"Bruno Mars, Anderson .Paak, Silk Sonic",Leave The Door Open,0.586,0.616,-7.964,1,0.0324,0.182,0.0927,7.19e-06,148.088,4.034933333,4
Trivium,Until the World Goes Cold,0.517,0.887,-7.637,0,0.0732,0.000244,0.151,5.31e-06,166.008,321162.0,4
Sam Fischer,For Now,0.731,0.233,-11.109,1,0.0376,0.89,0.3,4.08e-06,108.008,211813.0,4
The Undertones,Teenage Kicks,0.415,0.782,-6.745,1,0.0461,0.0011,0.14,5.639999999999999e-06,135.029,148480.0,4
Skales,Badman Love,0.87,0.68,-6.596,1,0.158,0.141,0.0595,7.27e-06,97.022,210033.0,4
Awake for the Sunrise,Flock of Dimes,0.351,0.353,-11.15,1,0.084,0.889,0.0903,5.639999999999999e-06,201.789,3.972216667,3
Rejjie Snow,Cookie Chips,0.458,0.635,-7.697,1,0.275,0.45,0.114,5.55e-06,91.926,259907.0,4
U2,I Still Haven't Found What I'm Looking For,0.564,0.774,-9.424,1,0.0368,0.0135,0.0861,6.570000000000001e-06,100.894,4.62461667,4
"Fuzon, Shafqat Amanat Ali",Khamaj,0.645,0.402,-14.454,1,0.0299,0.499,0.362,4.38e-06,80.056,6.932883333,4
Young Rising Sons,Carry On - Acoustic,0.675,0.195,-13.465,0,0.0346,0.868,0.126,2.7500000000000004e-06,91.935,3.46466667,4
Stevedreez,STAY UP,0.803,0.319,-10.736,0,0.154,0.000592,0.103,4.41e-06,110.007,229766.0,4
Song Sung,Telling Tales,0.425,0.555,-11.806,1,0.0287,0.0262,0.206,2.47e-06,108.991,252500.0,4
Wake up Frankie,The Outlaw,0.534,0.887,-6.371,0,0.0606,0.000439,0.394,4.32e-06,126.475,226957.0,4
Johnny Cash,Get Rhythm,0.914,0.465,-11.406,1,0.0618,0.67,0.222,9.32e-06,110.205,133120.0,4
Coach Party,Everybody Hates Me,0.556,0.885,-5.917,1,0.0397,0.00283,0.144,5.56e-06,137.969,154391.0,4
UPSAHL,Douchebag,0.685,0.697,-5.511,1,0.067,0.166,0.129,6.5000000000000004e-06,86.019,142667.0,4
SAINt JHN,Roses - Imanbek Remix [Latino Gang],0.802,0.78,-4.858,1,0.0753,0.0868,0.199,8.75e-06,121.985,208450.0,4
Ben Harper,Black Eyed Dog,0.506,0.22,-13.371,1,0.0328,0.922,0.0806,4.96e-06,93.583,168779.0,4
Orchards,Butterfly,0.587,0.932,-4.697,1,0.0687,0.00257,0.0694,5.639999999999999e-06,100.004,207882.0,4
Sampa the Great,Final Form,0.69,0.889,-6.689,0,0.166,0.00876,0.302,7.61e-06,96.02,216778.0,4
"Jimmie Allen, Brad Paisley",Freedom Was A Highway,0.563,0.847,-4.493,1,0.0468,0.0891,0.121,6.660000000000001e-06,96.06,3.545333333,4
Buddy Guy,Messin' with the Kid,0.723,0.738,-8.571,1,0.0442,0.81,0.0829,8.09e-06,120.121,135547.0,4
Albert King,Blues At Sunrise,0.343,0.617,-7.179,1,0.108,0.366,0.784,5.23e-06,171.624,910480.0,3
MISSIO,Wolves,0.739,0.647,-8.643,0,0.069,0.0852,0.237,1.9e-06,119.991,223672.0,4
JAWNY,Best Thing,0.781,0.746,-6.327,0,0.38,0.503,0.106,8.58e-06,95.73,156709.0,4
shame,Concrete,0.446,0.902,-4.698,1,0.0423,0.00966,0.135,2.03e-06,92.496,214106.0,4
Yuval Dayan,Mesunveret,0.603,0.323,-8.043,0,0.0322,0.837,0.11,1.53e-06,145.787,220283.0,4
Action Bronson,Mongolia [Feat. Hologram & Meyhem Lauren],0.563,0.809,-5.678,1,0.326,0.452,0.214,6.909999999999999e-06,80.524,172040.0,4
Wire,Outdoor Miner - 2006 Remastered Version,0.568,0.636,-8.862,1,0.0297,0.431,0.492,7.1e-06,124.37,104507.0,4
Scorpions,Send Me An Angel,0.153,0.417,-11.587,1,0.0318,0.434,0.211,1.66e-06,80.87,273333.0,3
Drown in Sulphur,Essence,0.454,0.9,-6.282,1,0.0866,0.000455,0.226,7.99e-07,120.005,241250.0,4
alt-J,Left Hand Free,0.698,0.875,-4.45,1,0.0482,0.456,0.0826,8.11e-06,101.989,173631.0,4
Ben Kweller,American Cigarettes,0.692,0.488,-7.007,1,0.0341,0.00516,0.113,2.9099999999999997e-06,144.06,222500.0,4
Sha Na Na,Book of Love - Live at Woodstock,0.587,0.527,-8.599,1,0.0743,0.952,0.669,9.14e-06,116.953,121747.0,4
Cautious Clay,Karma & Friends,0.548,0.58,-7.637,0,0.0251,0.048,0.237,4.4600000000000005e-06,87.997,165306.0,4
Lucy Dacus,Hot & Heavy,0.551,0.78,-6.659,1,0.055,0.0941,0.11,4.2099999999999995e-06,135.023,250613.0,4
Eli Young Band,Even If It Breaks Your Heart,0.495,0.527,-4.742,1,0.0351,0.000159,0.1,5.739999999999999e-06,208.067,3.675333333,4
Dissection,Maha-Kali,0.571,0.853,-4.733,0,0.0303,3.37e-05,0.0919,6.48e-06,109.019,366333.0,4
Buffalo Fuzz,Perfect Man,0.459,0.58,-9.7,1,0.0353,0.00872,0.124,1.85e-06,128.789,325313.0,4
Chad Tepper,Enough,0.581,0.791,-6.872,1,0.07,0.00141,0.0716,5.819999999999999e-06,161.927,201852.0,4
The Brian Jonestown Massacre,Panic In Babylon,0.465,0.884,-5.423,1,0.051,0.000793,0.49,2.88e-06,128.284,278827.0,4
Henry Green,The Sweetest Taboo,0.569,0.129,-19.854,0,0.0401,0.942,0.0963,1.5e-06,93.894,2.87556667,4
Welshly Arms,Legendary - Acoustic,0.665,0.458,-8.111,0,0.0371,0.661,0.0774,6.12e-06,141.934,216940.0,4
Polo G,RAPSTAR,0.789,0.536,-6.862,1,0.242,0.41,0.129,4.37e-06,81.039,165926.0,4
Marduk,Christraping Black Metal,0.195,0.983,-4.597,1,0.0773,1.68e-06,0.355,3.78e-07,93.087,225800.0,4
Celso Blues Boy,Por um Monte de Cerveja,0.613,0.878,-5.731,1,0.0313,0.00777,0.168,9.02e-06,129.991,232699.0,4
Ruth Brown,I Don't Know,0.727,0.296,-7.851,1,0.0381,0.642,0.0815,5.92e-06,101.006,173733.0,4
Abbie Ozard,breakdowns,0.481,0.666,-9.43,1,0.0395,0.0957,0.104,6.6e-06,98.748,156352.0,4
Gun,Word Up - Radio Mix,0.525,0.954,-7.325,0,0.0426,0.00131,0.295,6.35e-06,117.729,260600.0,4
Filip Benedetto,Catch a Moment in Time,0.523,0.133,-22.312,0,0.0543,0.925,0.0971,1.52e-06,96.755,3.845833333,4
Rush,Tom Sawyer,0.536,0.901,-7.211,1,0.0374,0.00145,0.06,6.660000000000001e-06,87.559,276880.0,4
Waylon Jennings,This Time,0.448,0.597,-12.201,1,0.0381,0.0884,0.149,5.14e-06,98.494,2.412216667,4
Lauran Hibberd,Sweat Patch,0.745,0.471,-6.455,1,0.0399,0.0848,0.153,8.46e-06,85.507,195864.0,4
Hemant Kumar,Jane Woh Kaise Log The,0.514,0.273,-8.322,1,0.0376,0.956,0.0829,4.96e-06,92.879,4.318666667,4
"BRELAND, Keith Urban",Throw It Back (feat. Keith Urban),0.79,0.73,-4.98,1,0.0926,0.0586,0.0878,5.13e-06,93.985,3.148933333,4
–∫—É–ª—å—Ç–æ–¥–∏–Ω–æ—á–µ—Å—Ç–≤–∞,–°–Ω–µ–≥,0.581,0.675,-10.567,1,0.0561,0.231,0.117,4.3e-06,151.96,225802.0,4
Shocking Blue,Send Me A Postcard,0.344,0.81,-8.098,1,0.0448,0.0017,0.119,6.6700000000000005e-06,153.801,160827.0,4
Tessa Violet,Games,0.682,0.736,-5.004,1,0.0458,0.017,0.14,8.12e-06,150.021,209748.0,4
Fiddlehead,Loverman,0.533,0.971,-6.15,1,0.0519,0.000433,0.109,3.68e-06,129.999,133212.0,4
Noah Cunane,F*CK ABOUT IT,0.364,0.936,-4.281,1,0.146,0.000626,0.427,5.79e-06,180.191,100608.0,4
Molchat Doma,–û—Ç–≤–µ—Ç–∞ –ù–µ—Ç / Otveta Net,0.653,0.612,-10.022,1,0.0294,0.000606,0.036,5.93e-06,150.307,242966.0,4
Jason Aldean,She's Country,0.553,0.872,-2.832,0,0.0782,0.198,0.0659,6.38e-06,172.138,3.676216667,4
The White Stripes,Fell In Love With A Girl,0.323,0.982,-1.742,0,0.113,0.706,0.853,3.6499999999999998e-06,95.517,110093.0,4
Aerosmith,Mama Kin,0.426,0.751,-10.91,1,0.0403,0.122,0.271,8.89e-06,153.359,267227.0,4
North Mississippi Allstars,Catfish,0.633,0.862,-6.869,0,0.0507,0.0443,0.366,6.11e-06,89.957,231000.0,4
Sarah Neufeld,Stories,0.194,0.262,-13.313,0,0.0362,0.968,0.162,3.37e-07,66.457,359476.0,4
Aerosmith,What It Takes,0.522,0.738,-6.423,1,0.031,0.0286,0.4,4.61e-06,142.702,310533.0,4
Doss,On Your Mind,0.825,0.569,-8.334,0,0.0483,0.0617,0.094,5.02e-06,123.013,246183.0,4
Lydia Baskow Trio,Nuages ​​Creux,0.279,0.0331,-21.254,1,0.041,0.775,0.0938,2.12e-06,98.321,2.625,4
Howlin' Wolf,Back Door Man,0.528,0.592,-14.041,0,0.0621,0.747,0.203,9.250000000000001e-06,156.623,173533.0,4
Elvis Presley,Mystery Train,0.699,0.514,-12.61,1,0.0315,0.587,0.22,6.3e-06,120.758,144947.0,4
Asynje,Vindr,0.244,0.371,-13.817,1,0.0444,0.857,0.0644,7.89e-07,97.799,318213.0,3
Edith Whiskers,Home,0.72,0.197,-12.494,1,0.0361,0.981,0.1,2.84e-06,120.024,3.289333333,4
Windy & Carl,Undercurrent,0.0862,0.222,-20.901,1,0.0441,0.893,0.11,1.09e-06,202.983,281453.0,4
WurlD,GHOST TOWN,0.698,0.609,-5.658,0,0.208,0.394,0.678,7.42e-06,79.028,197327.0,4
Wednesday 13,Devil Inside,0.568,0.89,-7.763,1,0.0446,4.6e-05,0.2,8.35e-06,151.101,314358.0,4
Maddie Jay,CR78,0.79,0.539,-6.918,1,0.0553,0.313,0.106,7.78e-06,95.024,171373.0,4
ENMY,Demon Eyes,0.41,0.935,-3.063,1,0.0571,2.31e-05,0.446,5.03e-06,90.964,171758.0,4
Rose Cousins,Chains,0.381,0.593,-7.376,1,0.0382,0.396,0.113,4.77e-06,79.848,194571.0,4
Deftones,7 Words,0.431,0.906,-6.13,1,0.0945,0.0001,0.123,5.3e-06,125.459,223893.0,4
Blur,Ghost Ship,0.803,0.722,-6.421,1,0.0377,0.0324,0.0763,8.57e-06,139.981,299133.0,4
L√òL√ò,death wish,0.627,0.819,-2.122,0,0.0539,0.0526,0.0838,9.37e-06,90.037,197301.0,4
L.A. WITCH,True Believers,0.26,0.837,-3.526,1,0.0455,0.00172,0.0604,4.86e-06,185.972,121560.0,4
Tom Francis,Upon These Stones,0.583,0.333,-14.111,0,0.0417,0.764,0.104,1.95e-06,148.747,4.3,4
Abigail Barlow,Good Guys,0.799,0.63,-4.794,0,0.161,0.154,0.433,7.7e-06,111.049,158164.0,4
Cas Haley,Every Road I'm On,0.72,0.674,-7.83,1,0.0294,0.194,0.0946,9.7e-06,148.045,229381.0,4
tricot,potage,0.296,0.577,-4.516,0,0.0391,0.0204,0.121,4.97e-06,87.028,246915.0,4
The Highwomen,Highwomen,0.554,0.47,-6.604,0,0.0548,0.77,0.106,3.46e-06,95.598,212480.0,4
Bones Owens,Keep It Close,0.451,0.817,-5.124,1,0.038,0.0144,0.103,4.59e-06,79.974,220791.0,4
Supergrass,Sun Hits The Sky,0.374,0.842,-12.169,0,0.045,4.08e-05,0.118,3.5199999999999998e-06,150.484,291370.0,4
Bloc Party,Banquet,0.575,0.936,-4.913,0,0.0512,0.000128,0.0828,8.79e-06,150.234,201360.0,4
Ollie,Shot Me Down,0.779,0.335,-11.08,0,0.254,0.742,0.0932,5.1e-06,62.482,200838.0,4
King Crimson,Red,0.297,0.743,-8.565,1,0.0299,0.00277,0.16,1.19e-06,87.829,375749.0,4
Sara Kays,Backseat Rider,0.569,0.538,-9.003,1,0.0323,0.593,0.23,5.5200000000000005e-06,104.05,208091.0,4
Miley Cyrus,Prisoner (feat. Dua Lipa),0.781,0.67,-3.912,0,0.0452,0.0103,0.0761,5.95e-06,127.99,169333.0,4
Nevertel,new friend,0.599,0.816,-5.87,1,0.053,0.00154,0.462,2.49e-06,120.022,178250.0,4
ZZ Top,La Grange - 2005 Remaster,0.545,0.64,-9.937,0,0.224,0.00249,0.196,6.06e-06,80.544,3.84133333,4
Digga D,Toxic,0.647,0.62,-8.37,1,0.442,0.217,0.121,2.7600000000000003e-06,140.221,190286.0,4
Survive Said The Prophet,Right and Left (To Redefine ver.),0.669,0.834,-5.209,0,0.0434,0.0636,0.117,4.38e-06,114.019,195227.0,4
Immortal,Battles in the North,0.22,0.985,-4.335,1,0.0813,0.0158,0.296,3.14e-07,101.328,251797.0,3
Generation X,Dancing With Myself,0.385,0.947,-3.141,1,0.0729,4.72e-05,0.662,8.31e-06,176.28,228080.0,4
Extreme,More Than Words,0.623,0.127,-14.935,1,0.0306,0.452,0.114,2.3699999999999998e-06,91.625,334040.0,4
Millennial,Aisha Badru,0.587,0.0984,-18.198,1,0.0424,0.87,0.103,2.21e-06,124.808,2.887183333,4
Rudimental,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",0.653,0.809,-4.057,1,0.0474,0.194,0.165,5.500000000000001e-06,92.213,210773.0,4
Kanye West,POWER,0.542,0.914,-4.747,0,0.113,0.0161,0.744,5.76e-06,153.993,292093.0,4
"Gautier Capuçon, Jerome Ducros",Einaudi: Una mattina,0.0975,0.0077,-34.135,0,0.0471,0.988,0.0603,9.89e-07,87.152,3.180216667,4
Kash Doll,Bossa Nova (feat. Tee Grizzley),0.908,0.696,-5.18,1,0.264,0.0213,0.0747,2.8699999999999996e-06,102.032,156842.0,4
Austin TV,El Hombre P√°nico,0.443,0.948,-3.91,0,0.0549,3.16e-05,0.142,8.589999999999999e-06,186.161,138400.0,3
CHVRCHES,The Mother We Share,0.462,0.722,-5.134,1,0.0306,0.0356,0.127,3.27e-06,173.941,191294.0,4
Turin Brakes,Video Games,0.455,0.423,-8.343,1,0.0325,0.0115,0.139,1.5800000000000001e-06,114.841,216193.0,4
Justin Bieber,Off My Face,0.509,0.228,-8.68,1,0.0332,0.92,0.104,5.86e-06,90.674,156468.0,4
Dejector,Take Me There,0.68,0.661,-13.39,1,0.0848,0.34,0.104,2.02e-06,137.989,195041.0,4
Ashley Monroe,Til It Breaks,0.712,0.354,-7.814,0,0.0309,0.386,0.116,5.28e-06,133.969,201520.0,4
Britney Spears,Outrageous,0.828,0.662,-6.419,1,0.0461,0.0394,0.191,8.47e-06,105.014,3.365116667,4
Cherry Tess & Her Rhythm Sparks,Leave a Happy Fool Alone,0.403,0.852,-5.84,1,0.0462,0.228,0.0621,6.92e-06,150.19,149000.0,4
Tru Carr,Beat It Up,0.726,0.611,-5.541,1,0.338,0.0317,0.286,6.840000000000001e-06,154.067,202987.0,4
The Kid LAROI,SO DONE,0.719,0.598,-6.254,1,0.077,0.232,0.115,3.03e-06,142.592,126521.0,4
Fareeduddin Ayaz Qawal,Ghayal Hiraniaya,0.318,0.535,-8.816,1,0.0745,0.712,0.0853,1.8900000000000001e-06,169.739,7.05885,5
The Rolling Stones,Wild Horses - Acoustic Version,0.385,0.393,-7.874,1,0.0258,0.561,0.101,1.78e-06,147.665,347493.0,4
Lalalar,ƒ∞syanlar - Radio Edit,0.776,0.523,-10.667,1,0.0626,0.17,0.429,5.29e-06,100.976,280500.0,4
Wooden Shjips,Eclipse,0.383,0.475,-11.842,0,0.0278,0.00706,0.108,3.39e-06,141.423,383101.0,4
The Lightning Seeds,Pure,0.622,0.702,-10.612,1,0.0282,0.0393,0.0903,8.58e-06,123.518,3.79778333,4
Junon,Carcosa,0.447,0.962,-2.378,1,0.0656,2.27e-06,0.328,2.2e-06,125.038,221574.0,4
Backstreet Boys,Just Want You to Know,0.709,0.555,-3.506,1,0.0348,0.000269,0.0804,6.38e-06,106.0,3.853116667,4
Doul,The Time Has Come,0.391,0.742,-4.691,1,0.0401,0.00277,0.254,4.79e-06,172.056,214520.0,4
Kylie V,On My Mind,0.605,0.428,-7.93,1,0.0261,0.685,0.201,2.28e-06,152.969,260013.0,4
Nytt Land,Valhalla Rising,0.428,0.42,-12.871,0,0.0355,0.145,0.348,1.07e-06,87.016,420792.0,4
Rosetta Stone,Adrenaline,0.469,0.813,-8.547,1,0.0504,8.15e-05,0.198,5.580000000000001e-06,135.019,220960.0,4
ssgkobe,Angels,0.584,0.561,-8.742,0,0.333,0.0121,0.136,5.79e-06,74.106,116728.0,4
Prospa,WANT NEED LOVE,0.429,0.683,-7.297,1,0.038,0.000823,0.0801,5.36e-07,126.873,241890.0,4
Scream,Came Without Warning,0.29,0.982,-7.919,1,0.292,0.000291,0.331,1.91e-06,92.135,106187.0,4
David Shaw,Heavy Soul,0.72,0.747,-4.413,1,0.0313,0.204,0.139,9.19e-06,145.047,182690.0,4
DJ Scream,"Hood Rich Anthem (feat. 2 Chainz, Future, Waka Flocka Flame, Yo Gotti & Gucci Mane)",0.73,0.829,-4.11,1,0.191,0.137,0.37,5.4e-06,135.914,192533.0,4
Bryan Adams,(Everything I Do) I Do It For You - Live At Sydney Opera House / 2013,0.402,0.356,-7.626,1,0.0313,0.789,0.906,3.12e-06,136.979,3.925333333,4
Sonic Youth,Teen Age Riot (Album Version),0.286,0.907,-9.67,1,0.0374,0.000277,0.0837,7.46e-06,156.395,417800.0,4
Saba,Ziplock,0.878,0.441,-8.864,0,0.0778,0.103,0.102,3.74e-06,115.051,198960.0,4
Courtney Salas Group,Would You Be Mine?,0.573,0.0368,-23.202,0,0.0409,0.977,0.111,1.67e-06,106.256,2.640866667,4
Pearl Jam,Quick Escape,0.417,0.932,-5.482,1,0.055,0.000187,0.326,4.36e-06,163.527,286573.0,4
Luke Bryan,All My Friends Say,0.683,0.9,-4.422,1,0.0333,0.0439,0.177,9.62e-06,117.036,4.046666667,4
Lata Mangeshkar,Kahan Tak Ham Uthaye Gham,0.523,0.218,-10.22,1,0.033,0.979,0.226,5.15e-06,87.652,3.342666667,4
Melvoni,MILLION DOLLAR PEASANT,0.849,0.417,-8.479,1,0.105,0.11,0.113,1.6e-06,126.05,136992.0,4
Shriekback,All Lined Up,0.769,0.673,-9.761,1,0.0703,0.115,0.458,8.78e-06,131.254,225640.0,4
Rob Zombie,The Triumph of King Freak (A Crypt of Preservation and Superstition),0.546,0.919,-5.467,1,0.0568,5.31e-05,0.0833,3.83e-06,99.972,247040.0,4
Bloody Hammers,Now the Screaming Starts,0.456,0.944,-4.458,1,0.0758,0.000136,0.297,4.9e-06,175.026,243689.0,4
Hypocrisy,Slippin' Away,0.364,0.565,-8.793,0,0.0315,0.0005,0.254,5.83e-07,121.285,312933.0,4
Kali,Do A Bitch,0.614,0.41,-11.034,0,0.422,0.0865,0.159,3.1e-06,104.482,164702.0,4
Journey,Suzanne,0.52,0.952,-2.304,1,0.0538,0.23,0.325,5.739999999999999e-06,88.002,3.64821667,4
Holly Herndon,Frontier,0.47,0.56,-6.844,0,0.0392,0.00244,0.468,1.68e-06,140.02,269079.0,4
The Go,Summer Sun Blues,0.416,0.813,-6.183,1,0.0381,0.122,0.107,4.24e-06,122.171,217040.0,4
Transatlantic,Reaching for the Sky,0.377,0.871,-6.24,1,0.0467,0.00381,0.762,3.2500000000000002e-06,131.232,340573.0,4
Kasabian,Shoot the Runner,0.526,0.776,-4.169,1,0.0852,0.000431,0.334,5.24e-06,131.194,207373.0,4
Rob Zombie,Superbeast,0.518,0.975,-4.425,1,0.0575,0.000136,0.42,3.2e-06,154.059,220267.0,4
You Am I,Berlin Chair,0.271,0.882,-8.483,1,0.06,0.0404,0.0826,4.23e-06,142.92,154667.0,4
Bring Me The Horizon,Sleepwalking,0.4,0.959,-3.258,0,0.103,0.000187,0.231,3.39e-06,149.062,230093.0,4
